id,plate,origin,destiny,departure,arriving,status,departure gate,take off track,arriving gate,landing track,pilot,copilot, attendants
IN163,JA395,Ciudad de Mexico - MEXICO,Tijuana - MEXICO,180118_2028_America/Mexico_City,180118_2228_America/Mexico_City,boarded,D26,3,B6,1,ME6091,ME5929,UK1392;ME5494;ME7815;IT4625;US7670
IN385,XA249,Ciudad de Mexico - MEXICO,Vallarta - MEXICO,180123_1118_America/Mexico_City,180123_1318_America/Mexico_City,in transit,B21,3,A29,3,CH3477,US5264,IT8473;ME1504;ME1967;ME9285;US1399;SW5979;SW5563
LX241,CF-375,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180122_1553_Europe/Zurich,180122_2319_America/Mexico_City,landed,E2,1,B24,3,GR3402,JA9302,US6497;GR3572;CH4736;US9128
AC486,XA349,Ciudad de Mexico - MEXICO,Quebec - CANADA,180108_1548_America/Mexico_City,180109_0125_America/Toronto,boarded,E7,1,C6,3,ME8683,ME4927,US5649;IT7682;ME2052;ME2996;JA8523
AC109,G257,Ciudad de Mexico - MEXICO,Ontario - CANADA,180114_1129_America/Mexico_City,180114_2106_America/Toronto,boarded,D24,1,E15,1,ME8690,US5459,US4212;US1500;Me9521;ME6038;ME3854;ME1321
LX152,N356,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180114_0346_Europe/Zurich,180114_1112_America/Mexico_City,in transit,C16,2,E11,2,UK9223,US5522,ME5818;ME6704;SW5979;ME6526
LX268,XA438,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180112_1159_Europe/Zurich,180112_1925_America/Mexico_City,waiting,E15,3,C2,2,SP1349,ME5727,SW6593;ME1148;US7370;ME3926;ME8287
LX495,VH117,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180117_2106_Europe/Zurich,180118_0432_America/Mexico_City,waiting,B19,2,B24,1,ME6940,ME5095,ME5980;ME5818;ME2348;ME3468
VI157,XA128,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180112_2038_America/Mexico_City,180112_2238_America/Mexico_City,boarding,E11,2,D18,1,ME6511,GR3402,US7231;US1530;CH2791;FR3671;CH2636;US8035
OS351,XA372,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,180121_1348_Australia/Sydney,180121_2143_America/Mexico_City,waiting,E5,3,D11,3,US5134,US9769,ME5974;IN7458;ME2141;ME3186;US1108;JA7621;CH7834
MA383,G414,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180114_1029_America/Mexico_City,180114_1229_America/Mexico_City,landed,C14,1,C4,1,ME4013,SW9892,ME2681;ME9914;ME2141
AI368,CF-249,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180123_0606_America/Mexico_City,180124_1013_Asia/Kolkata,boarding,D1,1,C17,1,JA7703,ME3054,ME5413;US7432;ME8984
NH351,N143,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180113_1130_America/Mexico_City,180114_2307_Asia/Tokyo,waiting,C14,2,D2,1,ME2798,ME4006,US2508;US1214;ME7915
UA350,G280,Dallas - USA,Ciudad de Mexico - MEXICO,180111_0456_America/New_York,180111_0852_America/Mexico_City,boarding,B6,1,C15,3,ME9304,US9769,JA8826;ME4261;US8865;UK4405
AI429,EC233,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180107_1352_America/Mexico_City,180108_1759_Asia/Kolkata,boarding,B28,2,D19,2,ME8362,ME3724,US2508;FR2118;CH2791
AF298,I354,Paris - FRANCE,Ciudad de Mexico - MEXICO,180116_1739_Europe/Paris,180117_0030_America/Mexico_City,waiting,C4,2,D25,2,SP6471,CH1460,GR4560;JA3160;CH5299;ME8461;ME8194
AZ377,XA294,Ciudad de Mexico - MEXICO,Roma - ITALY,180110_1624_America/Mexico_City,180111_1301_Europe/Rome,landed,E19,1,E10,1,SW9892,ME4570,FR1889;ME2348;ME9204
IB285,XA470,Ciudad de Mexico - MEXICO,Barcelona - SPAIN,180124_0205_America/Mexico_City,180124_2142_Europe/Madrid,waiting,B29,3,E28,2,ME3745,ME8683,ME1664;JA1526;CH8612;ME7744;JA6516;US7716
VI319,XA187,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180119_2015_America/Mexico_City,180119_2215_America/Mexico_City,boarding,A17,3,C7,2,ME2465,CH6437,JA8826;US8365;ME2824
VO123,XA442,Guadalajara - MEXICO,Ciudad de Mexico - MEXICO,180113_0542_America/Mexico_City,180113_0742_America/Mexico_City,boarded,A17,1,A16,2,IR6253,ME1188,ME2662;ME5499;SW5979;ME9965;SW1598
VO152,XA275,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180118_0652_America/Mexico_City,180118_0852_America/Mexico_City,in transit,E6,2,A17,3,IR2777,JA4126,ME7567;US1477;US4611;ME6704;ME5774
BA227,JA381,Ciudad de Mexico - MEXICO,Manchester - UK,180123_1938_America/Mexico_City,180124_1415_Europe/London,boarding,A20,2,A11,1,SP9476,FR2355,ME8938;US1530;ME2273;US9082;JA5178
IN270,XA136,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180126_0038_America/Mexico_City,180126_0238_America/Mexico_City,waiting,D19,2,B9,1,US4650,ME5929,ME7619;CO3491;ME9729;GR6764;ME1045;SP2261
AZ245,XA194,Ciudad de Mexico - MEXICO,Roma - ITALY,180118_1624_America/Mexico_City,180119_1301_Europe/Rome,waiting,A15,2,B18,1,UK2023,SP6471,ME2830;Me6629;ME1447;US5649;GR2504;ME5293
DL417,XA490,Ciudad de Mexico - MEXICO,San Francisco - USA,180103_0739_America/Mexico_City,180103_1416_America/New_York,in transit,A4,3,B18,2,ME2282,ME6466,ME5348;ME6369;US9128
VO485,CF-407,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180116_0921_America/Mexico_City,180116_1121_America/Mexico_City,boarding,C22,1,C15,3,ME1503,US6014,ME8194;SP4359;ME3031;US2508
LH280,XA308,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180106_0107_Europe/Berlin,180106_0814_America/Mexico_City,in transit,D2,1,A8,1,ME3401,ME2435,ME2485;US3098;ME2662;ME8139
MA133,EC100,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180123_2150_America/Mexico_City,180123_2350_America/Mexico_City,landing,E3,3,A9,2,ME6920,IT9937,ME6833;ME3700;ME2232;UK4136
AZ359,N179,Ciudad de Mexico - MEXICO,Roma - ITALY,180113_1719_America/Mexico_City,180114_1356_Europe/Rome,in transit,D19,1,E14,2,JA9761,UK2982,IN1759;US5566;GR4037;IT6799;CH2320;FR5373;ME5245
UA145,XA230,Dallas - USA,Ciudad de Mexico - MEXICO,180122_0411_America/New_York,180122_0807_America/Mexico_City,landed,A22,3,A27,2,ME8214,ME9851,JA8523;SW5563;SW3711;ME3628;US6727;ME1938;ME1504
IN183,XA115,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180110_0818_America/Mexico_City,180110_1018_America/Mexico_City,in transit,D26,2,A13,3,US8707,ME7287,ME7744;GR2431;GR6764;US8178
VO327,XA366,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180109_2003_America/Mexico_City,180109_2203_America/Mexico_City,boarded,A13,3,C25,3,SP3573,ME4842,ME5739;US8368;ME5245;US2928;ME3391;US1214;ME7981
AC487,N498,Ciudad de Mexico - MEXICO,Toronto - CANADA,180104_1800_America/Mexico_City,180105_0337_America/Toronto,landing,C27,1,E3,3,ME3588,CH3479,ME3003;JA9697;IT5622;JA4077
LH386,VH260,Ciudad de Mexico - MEXICO,Berlin - GERMANY,180125_1223_America/Mexico_City,180126_1000_Europe/Berlin,landed,B27,3,E6,1,SW9892,US5522,ME4054;ME9285;ME1018
AF384,XA447,Ciudad de Mexico - MEXICO,Paris - FRANCE,180126_1838_America/Mexico_City,180127_1515_Europe/Paris,boarded,D17,1,E19,1,UK5508,CH8543,IR9058;IR1784;ME2659;Me2713
LH457,JA381,Ciudad de Mexico - MEXICO,Munich - GERMANY,180116_0801_America/Mexico_City,180117_0538_Europe/Berlin,waiting,B3,3,D16,2,UK5409,ME9292,Me2713;US2944;ME5413
AZ390,F311,Roma - ITALY,Ciudad de Mexico - MEXICO,180102_0913_Europe/Rome,180102_1523_America/Mexico_City,landing,B1,3,A4,1,UK9976,ME3972,IN5981;JA6985;ME5539
BA319,D475,Londres - UK,Ciudad de Mexico - MEXICO,180113_2045_Europe/London,180114_0246_America/Mexico_City,landing,B26,2,C7,1,IR9439,CH1774,ME8824;US7202;ME8176;CH5147
MA446,N372,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180117_0835_America/Mexico_City,180117_1035_America/Mexico_City,boarding,C24,3,E8,3,ME4423,US1112,FR7918;ME3045;ME5580;ME2485;CH3782
LH144,XA438,Hamburgo - GERMANY,Ciudad de Mexico - MEXICO,180113_1107_Europe/Berlin,180113_1814_America/Mexico_City,waiting,D17,1,D24,2,ME8568,US4629,JA2862;ME5605;ME1447;GR3117
LX409,D244,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180108_0644_Europe/Zurich,180108_1410_America/Mexico_City,landed,C9,3,A24,2,ME1671,UK5508,UK4136;ME2830;ME2754;JA3824;ME5824
MA427,XA480,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180107_1900_America/Mexico_City,180107_2100_America/Mexico_City,landed,A24,2,C18,2,ME8696,ME4014,ME1018;SW5563;US5649;US5653;ME1321;ME7800;US6333
DL374,XA237,San Francisco - USA,Ciudad de Mexico - MEXICO,180123_1008_America/New_York,180123_1404_America/Mexico_City,boarded,E5,1,E9,2,US4502,US1276,ME2273;US6727;ME8500;ME3186;US2245;ME4798
IB130,D139,Ciudad de Mexico - MEXICO,Madrid - SPAIN,180104_1609_America/Mexico_City,180105_1146_Europe/Madrid,landed,D6,3,B6,2,CH8543,UK5508,ME3241;ME6038;US6897
IB165,VH289,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180125_2230_Europe/Madrid,180126_0445_America/Mexico_City,in transit,C6,3,A3,2,US2400,ME4604,ME3785;ME9511;ME8500;US8141;ME1582
AE315,HB456,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,180109_2128_America/Mexico_City,180109_2328_America/Mexico_City,waiting,C5,3,A14,2,US6014,ME9010,ME9914;ME3785;US8265;Me2713;ME2824;SW4439
IN413,JA208,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180122_0637_America/Mexico_City,180122_0837_America/Mexico_City,waiting,A13,1,C2,3,US4740,IT3011,CH3782;JA6281;ME3926;US6897;ME7633
IN280,XA492,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180107_1007_America/Mexico_City,180107_1207_America/Mexico_City,landing,B27,1,A21,1,ME9807,US9041,ME6902;UK7830;ME2776;ME7721;US4066
IN296,HB168,Monterrey - MEXICO,Ciudad de Mexico - MEXICO,180110_1924_America/Mexico_City,180110_2124_America/Mexico_City,in transit,B15,2,B3,3,ME8533,ME6732,US5915;US1399;JA3944;US4513;ME3954;UK5639
IN342,HB471,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,180116_2138_America/Mexico_City,180116_2338_America/Mexico_City,waiting,B23,3,D3,3,US8981,CH9503,ME5974;UK5825;IN3272;ME9285
LX158,D219,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180225_0114_Europe/Zurich,180225_0840_America/Mexico_City,boarding,D3,2,B29,3,US6411,US3296,US2618;US7370;IN1368
AE123,G137,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,180209_0048_America/Mexico_City,180209_0248_America/Mexico_City,landed,D7,1,E27,1,ME7592,ME7850,ME2393;US4635;ME8238
BA300,D198,Ciudad de Mexico - MEXICO,Manchester - UK,180228_1754_America/Mexico_City,180301_1231_Europe/London,landed,A14,3,C8,3,ME4945,ME2460,CH5299;ME6655;SW5979;ME9849;FR9643;IN1368;JA4696
AC261,HB456,Quebec - CANADA,Ciudad de Mexico - MEXICO,180209_1046_America/Toronto,180209_1804_America/Mexico_City,boarded,D13,3,D24,1,ME9011,Me7540,ME2295;ME7364;US7670;US5030;ME2217;ME5348;FR9643
AE179,CF-216,Ciudad de Mexico - MEXICO,Los Cabos - MEXICO,180203_1237_America/Mexico_City,180203_1437_America/Mexico_City,boarded,E9,1,D10,3,US5020,US9102,ME2392;US8779;ME6320
UA203,VH436,Ciudad de Mexico - MEXICO,Washington - USA,180210_2018_America/Mexico_City,180211_0255_America/New_York,in transit,D22,3,B26,1,US5788,US3718,US7899;US8178;ME4613;ME9965
AC298,CF-295,Ciudad de Mexico - MEXICO,Ontario - CANADA,180210_0121_America/Mexico_City,180210_1058_America/Toronto,boarded,B18,1,C21,2,US5049,IN9226,ME8862;ME5413;US3435;IT4625;IN1759;ME9524
IN178,D154,Vallarta - MEXICO,Ciudad de Mexico - MEXICO,180217_1448_America/Mexico_City,180217_1648_America/Mexico_City,boarded,E2,3,D6,3,ME3175,ME9735,GR9342;ME2754;ME8984;US3923;US2670;ME9873
OS240,G137,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,180219_1010_Australia/Sydney,180219_1805_America/Mexico_City,boarding,D29,3,A27,3,ME6940,US5410,US3923;CH4837;ME3391;CH2320;ME8184
AM449,XA140,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180216_0302_America/Mexico_City,180216_0502_America/Mexico_City,landed,D10,1,E13,2,US8105,US8707,SW3711;US7231;JA9395;ME1504;FR7918
BA127,XA178,Manchester - UK,Ciudad de Mexico - MEXICO,180204_0049_Europe/London,180204_0650_America/Mexico_City,in transit,A23,2,D14,1,JA2884,ME1188,JA8826;US2523;US4212;IR2315;GR2504;ME6803;ME3391
AM351,D182,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180203_0843_America/Mexico_City,180203_1043_America/Mexico_City,boarding,A14,3,E14,2,US3636,UK4470,SP4490;ME4074;IT7768;ME1055
VI315,XA111,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180219_1314_America/Mexico_City,180219_1514_America/Mexico_City,landed,A19,1,C22,2,CH1774,ME7946,GR8036;US7899;ME4615;IT5622;ME4297
AC142,N248,Ciudad de Mexico - MEXICO,Ontario - CANADA,180202_0314_America/Mexico_City,180202_1251_America/Toronto,boarding,B17,3,C3,1,ME3330,ME9934,US1915;ME3785;UK2147
UA272,CF-206,Dallas - USA,Ciudad de Mexico - MEXICO,180210_0231_America/New_York,180210_0627_America/Mexico_City,landing,E5,2,E14,1,SP1349,US3167,FR6943;US8141;CH3782;IR9986;ME7633
LH317,XA349,Munich - GERMANY,Ciudad de Mexico - MEXICO,180209_0843_Europe/Berlin,180209_1550_America/Mexico_City,landed,C15,1,B16,2,IT4188,ME3175,CH8092;ME2052;UK2888;ME2485;ME9164
AA145,XA230,Nueva York - USA,Ciudad de Mexico - MEXICO,180203_0923_America/New_York,180203_1319_America/Mexico_City,in transit,E21,1,C5,2,GR5890,ME5470,ME7633;ME2908;ME6369;US8865;CH4282;US9844;ME1447
UA124,CF-299,Dallas - USA,Ciudad de Mexico - MEXICO,180216_1505_America/New_York,180216_1901_America/Mexico_City,boarding,C23,2,D6,3,UK6048,ME6123,ME5580;US4229;JA1526
VO142,N341,La Paz - MEXICO,Ciudad de Mexico - MEXICO,180218_0033_America/Mexico_City,180218_0233_America/Mexico_City,boarding,E3,2,B18,1,UK6287,US9306,US6333;ME8984;ME6320
OS137,N405,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,180215_0625_Australia/Sydney,180215_1420_America/Mexico_City,landed,C10,1,D2,1,SW6306,CH2197,ME9656;IR1784;US4611
AM189,G410,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180209_1630_America/Mexico_City,180209_1830_America/Mexico_City,boarded,C16,1,E21,3,ME1365,CH3533,IT5795;IN8413;JA2862
IB481,XA145,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180219_1925_Europe/Madrid,180220_0140_America/Mexico_City,landing,C15,2,A8,2,JA6660,US1052,IT7682;ME8862;ME5774;US7670;ME7313;US3241;ME1183
BA128,XA490,Manchester - UK,Ciudad de Mexico - MEXICO,180219_2200_Europe/London,180220_0401_America/Mexico_City,waiting,E15,1,A27,2,IT4188,ME1671,US8178;ME2776;ME3031
VO127,D139,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180222_0748_America/Mexico_City,180222_0948_America/Mexico_City,landing,B17,1,C20,3,ME2503,US3393,ME8010;FR2118;ME3785;US4791;CH4736
OS115,XA409,Sidney - AUSTRALIA,Ciudad de Mexico - MEXICO,180220_0834_Australia/Sydney,180220_1629_America/Mexico_City,boarded,C29,1,B27,3,ME1292,GR5000,US6497;JA2862;SP6470;US9498
MA296,HB456,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180221_0651_America/Mexico_City,180221_0851_America/Mexico_City,landed,C2,2,D27,3,ME8383,Me7540,ME6111;US6497;ME5245;JA4141;IT2263;IT9890;US3098
VI471,XA492,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180202_2228_America/Mexico_City,180203_0028_America/Mexico_City,landed,A18,2,D29,3,US2751,GR2420,JA6516;ME2693;ME3031
AZ193,XA366,Ciudad de Mexico - MEXICO,Roma - ITALY,180211_1334_America/Mexico_City,180212_1011_Europe/Rome,waiting,C16,1,D13,2,US3296,SP1349,JA9807;CH8092;US3130;JA1247
LH204,XA187,Ciudad de Mexico - MEXICO,Hamburgo - GERMANY,180226_1604_America/Mexico_City,180227_1341_Europe/Berlin,in transit,D17,2,D16,1,US9699,ME4423,ME1055;ME3854;SW3572;IR1006;FR9404
AC248,CF-443,Ciudad de Mexico - MEXICO,Quebec - CANADA,180205_0645_America/Mexico_City,180205_1622_America/Toronto,boarding,A15,2,B1,1,UK6287,US4604,FR1889;GR2504;ME3286;US7362;US6497;SP2678
LX396,XA471,Ciudad de Mexico - MEXICO,Ginebra - SWITZERLAND,180225_2023_America/Mexico_City,180226_1800_Europe/Zurich,in transit,D1,2,D11,1,ME4625,ME5217,US2944;ME4074;ME2393;IR1006;ME3874
LX443,F202,Zurich - SWITZERLAND,Ciudad de Mexico - MEXICO,180211_1557_Europe/Zurich,180211_2323_America/Mexico_City,boarded,D19,1,C25,1,ME4604,ME9833,ME7981;ME5818;ME9164;JA5178;US8035
VO327,I478,Ciudad de Mexico - MEXICO,Guadalajara - MEXICO,180225_2240_America/Mexico_City,180226_0040_America/Mexico_City,waiting,C3,3,C2,2,ME4965,US4705,CH8612;ME4074;ME3700;ME4873;ME5580
VI112,G290,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180201_0426_America/Mexico_City,180201_0626_America/Mexico_City,in transit,C2,1,E1,1,ME2282,US5111,IT7682;ME3391;FR2375;ME6320;GR2504
VO461,N461,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180223_1700_America/Mexico_City,180223_1900_America/Mexico_City,in transit,C2,3,B7,3,SW6306,ME9011,GR3117;US3923;US1572;US3435;ME5774
LH221,XA135,Berlin - GERMANY,Ciudad de Mexico - MEXICO,180221_1625_Europe/Berlin,180221_2332_America/Mexico_City,landing,D18,3,B16,3,ME2134,ME6238,Me9521;US1815;ME8668;US8265
AI147,XA448,Calcuta - INDIA,Ciudad de Mexico - MEXICO,180219_1648_Asia/Kolkata,180219_2055_America/Mexico_City,landed,E7,3,E14,3,ME2913,US9545,Me9521;ME8862;ME7915;JA7918;FR2375;ME2285;ME4074
LH486,G414,Hamburgo - GERMANY,Ciudad de Mexico - MEXICO,180201_2143_Europe/Berlin,180202_0450_America/Mexico_City,landing,A3,2,E21,2,US8859,ME5239,US7032;UK5825;ME1967;ME6320;ME5071
IN189,N206,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180225_2152_America/Mexico_City,180225_2352_America/Mexico_City,in transit,B20,1,B8,3,IT1455,ME4842,JA4077;IT4057;IT8853
UA258,XA135,Washington - USA,Ciudad de Mexico - MEXICO,180218_1244_America/New_York,180218_1640_America/Mexico_City,landed,A25,3,E15,2,US5111,IR6064,ME7633;ME2484;UK4405;UK3139;ME8292
NH353,XA235,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180209_0103_America/Mexico_City,180210_1240_Asia/Tokyo,boarding,E15,1,A22,3,CH3477,SP7730,US6422;ME8176;ME8461;US4635
UA350,XA386,Dallas - USA,Ciudad de Mexico - MEXICO,180227_2111_America/New_York,180228_0107_America/Mexico_City,landed,B28,1,E27,3,ME4006,ME9310,SP6470;ME6369;ME5974;ME1664;ME4846;ME8544
VO427,JA255,Ciudad de Mexico - MEXICO,La Paz - MEXICO,180201_0917_America/Mexico_City,180201_1117_America/Mexico_City,boarding,C10,1,D13,1,ME4063,GR5402,ME3391;US4229;ME5425;JA4141;FR6943;SW5158;US2670
IN447,D117,Ciudad de Mexico - MEXICO,Vallarta - MEXICO,180204_1739_America/Mexico_City,180204_1939_America/Mexico_City,landed,A9,1,B22,3,ME3175,US1467,ME5774;GR2431;UK4136;ME5425;ME1961
AI347,F202,Ciudad de Mexico - MEXICO,Calcuta - INDIA,180228_1155_America/Mexico_City,180301_1602_Asia/Kolkata,waiting,C11,2,B12,3,JA2884,US7838,US2714;ME2273;SW3711;ME9543;US5712;ME2232;ME6655
DL214,XA149,San Francisco - USA,Ciudad de Mexico - MEXICO,180201_1634_America/New_York,180201_2030_America/Mexico_City,in transit,A24,2,D13,2,FR1589,US9306,UK1420;CR2520;ME3468;ME1244;ME7567;ME2141
LX329,F114,Ginebra - SWITZERLAND,Ciudad de Mexico - MEXICO,180227_1034_Europe/Zurich,180227_1800_America/Mexico_City,boarding,A4,3,D16,2,ME2660,US2683,GR2504;JA7874;US1214;ME1018;SW5293;ME8159
OS272,JA395,Ciudad de Mexico - MEXICO,Sidney - AUSTRALIA,180219_0938_America/Mexico_City,180221_0315_Australia/Sydney,landing,A23,2,C7,3,ME2460,ME9122,US5213;ME9318;US4791;ME2285
AZ491,XA442,Ciudad de Mexico - MEXICO,Roma - ITALY,180210_0739_America/Mexico_City,180211_0416_Europe/Rome,landed,C15,2,B20,1,JA3153,CH3284,FR9404;GR4037;JA3006;US2928;ME6803;ME3202;CH8092
NH210,N419,Ciudad de Mexico - MEXICO,Tokio - JAPAN,180226_0955_America/Mexico_City,180227_2132_Asia/Tokyo,waiting,B14,2,C29,2,ME6139,ME3452,ME1438;US7716;ME5348;US6897;US2945;ME6595
AF416,XA436,Ciudad de Mexico - MEXICO,Paris - FRANCE,180210_0309_America/Mexico_City,180210_2346_Europe/Paris,landing,D29,1,C8,3,ME5239,US1378,SW2005;US8141;ME8619;UK7830;UK7277;UK1278
BA380,XA366,Ciudad de Mexico - MEXICO,Londres - UK,180204_0737_America/Mexico_City,180205_0214_Europe/London,in transit,C14,3,D24,3,ME9940,US4328,US5213;ME9543;JA6516
AF393,JA208,Paris - FRANCE,Ciudad de Mexico - MEXICO,180204_1148_Europe/Paris,180204_1839_America/Mexico_City,boarded,D13,2,D4,2,JA6660,ME2134,US9128;ME2295;ME1447;US8865
AF254,XA175,Ciudad de Mexico - MEXICO,Paris - FRANCE,180219_0618_America/Mexico_City,180220_0255_Europe/Paris,in transit,C7,1,B29,3,ME9033,JA7955,ME3492;UK1420;SW4439;SP2678;ME4487;CR5549;ME3061
IN315,XA433,Ciudad de Mexico - MEXICO,Cancun - MEXICO,180213_2140_America/Mexico_City,180213_2340_America/Mexico_City,in transit,A10,2,B24,2,ME6123,ME7006,SW6593;ME7638;JA8826;SW2429;US8035
DL263,HB158,Los Angeles - USA,Ciudad de Mexico - MEXICO,180223_0617_America/New_York,180223_1013_America/Mexico_City,waiting,C25,2,B6,1,JA9132,ME4743,CH4736;ME9163;ME2824;ME5133;ME2662
VO316,EC235,Ciudad de Mexico - MEXICO,Monterrey - MEXICO,180201_1647_America/Mexico_City,180201_1847_America/Mexico_City,landing,B15,3,C8,1,GR8397,SP8349,US7651;ME9463;US6333
UA366,XA383,Washington - USA,Ciudad de Mexico - MEXICO,180226_2333_America/New_York,180227_0329_America/Mexico_City,boarding,B10,2,E15,3,ME2460,JA7771,US3000;ME9285;US2944;CH9478;FR7937
BA143,XA451,Ciudad de Mexico - MEXICO,Londres - UK,180214_0548_America/Mexico_City,180215_0025_Europe/London,boarded,C24,3,D27,1,UK8514,ME1604,IN1368;FR9643;GR3572
UA498,D382,Dallas - USA,Ciudad de Mexico - MEXICO,180217_1536_America/New_York,180217_1932_America/Mexico_City,in transit,E21,2,E26,1,ME7860,CH8605,ME4487;US7651;US2944;ME2392
VO411,HB471,La Paz - MEXICO,Ciudad de Mexico - MEXICO,180201_1502_America/Mexico_City,180201_1702_America/Mexico_City,boarded,D16,2,B23,2,Me7186,US8981,US1530;ME7587;JA8826;US5915;US5462;GR9342;CH5299
BA214,N342,Ciudad de Mexico - MEXICO,Manchester - UK,180213_0319_America/Mexico_City,180213_2156_Europe/London,landing,E21,1,D13,1,CH1879,ME4965,IT4057;ME3241;IT2179;ME3628
IN347,XA449,Tijuana - MEXICO,Ciudad de Mexico - MEXICO,180206_0047_America/Mexico_City,180206_0247_America/Mexico_City,landing,C18,2,E12,3,US4502,US3480,ME1202;ME3061;JA9395;ME8824
AI249,XA463,Calcuta - INDIA,Ciudad de Mexico - MEXICO,180204_1018_Asia/Kolkata,180204_1425_America/Mexico_City,boarded,D28,3,E18,3,ME9527,ME4649,US2245;US7670;ME9524;CH2320;ME6359;ME8238
VI396,CF-329,Cancun - MEXICO,Ciudad de Mexico - MEXICO,180202_1853_America/Mexico_City,180202_2053_America/Mexico_City,boarded,C25,3,A13,2,US1052,SW1622,UK5825;ME5600;SP2315;SP2261;ME4993;ME3954
IB422,XA140,Ciudad de Mexico - MEXICO,Madrid - SPAIN,180220_2309_America/Mexico_City,180221_1846_Europe/Madrid,boarded,A25,2,C6,2,JA4126,ME2134,US8453;ME2754;ME8292;JA6281;ME5818;Me6986
UA276,XA234,Dallas - USA,Ciudad de Mexico - MEXICO,180204_1910_America/New_York,180204_2306_America/Mexico_City,in transit,B3,2,E5,2,IT1815,GR1339,JA7621;SW1598;ME1321;GR4560;FR9643;Me3262
IB408,D304,Barcelona - SPAIN,Ciudad de Mexico - MEXICO,180227_0813_Europe/Madrid,180227_1428_America/Mexico_City,waiting,D19,2,D9,3,US6606,US4604,GR9429;US5712;ME8192;ME1582;US1214;ME6421
UA317,CF-309,Ciudad de Mexico - MEXICO,Dallas - USA,180223_0539_America/Mexico_City,180223_1216_America/New_York,waiting,E19,1,D11,1,ME6983,ME9062,CO3491;JA6516;ME8292
LX311,XA145,Ginebra - SWITZERLAND,Ciudad de Mexico - MEXICO,180205_0525_Europe/Zurich,180205_1251_America/Mexico_City,landed,E2,3,B20,2,ME4006,ME9033,ME9543;US8597;IR1006;US1156;ME1961;ME1321;GR4560
